category,id,name,image,status
gpu,GPU-2042,כרטיס AORUS GeForce RTX 5070 Ti INFINITY 16G WINDFORCE HYPERBURST,images/products/GPU-2042.webp,מוכן
gpu,GPU-2043,כ.מסך GIGABYTE GeForce RTX 5080 WINDFORCE OC SFF 16G,images/products/GPU-2043.webp,מוכן
gpu,GPU-2044,כרטיס מסך GeForce RTX 5080 AERO OC SFF 16G White,images/products/GPU-2044.webp,מוכן
gpu,GPU-2045,כרטיס מסך Gigabyte GeForce RTX 5080 GAMING OC 16G,images/products/GPU-2045.webp,מוכן
gpu,GPU-2046,כרטיס מסך AORUS GeForce RTX 5080 MASTER 16G,images/products/GPU-2046.webp,מוכן
gpu,GPU-2047,כרטיס מסך AORUS GeForce RTX 5080 MASTER ICE 16G White,images/products/GPU-2047.webp,מוכן
gpu,GPU-2048,כ.מסך AORUS GeForce RTX 5080 XTREME WATERFORCE 16G 360MM RADIATOR,images/products/GPU-2048.webp,מוכן
gpu,GPU-2049,כרטיס מסך AORUS RTX 5080 INFINITY 16GB GDDR7 WINDFORCE HYPERBURST,images/products/GPU-2049.webp,מוכן
gpu,GPU-2050,כרטיס מסך Gigabyte GeForce RTX 5090 WINDFORCE OC 32G,images/products/GPU-2050.webp,מוכן
gpu,GPU-2051,כרטיס מסך Gigabyte GeForce RTX 5090 GAMING OC 32G,images/products/GPU-2051.webp,מוכן
gpu,GPU-2052,כרטיס מסך AORUS GeForce RTX 5090 MASTER ICE 32G,images/products/GPU-2052.webp,מוכן
gpu,GPU-2053,כרטיס מסך AORUS GeForce RTX 5090 MASTER 32G PCIE5,images/products/GPU-2053.webp,מוכן
gpu,GPU-2054,כרטיס מסך AORUS GeForce RTX 5090 XTREME WATERFORCE 32G,images/products/GPU-2054.webp,מוכן
gpu,GPU-2055,כרטיס מסך AORUS GeForce RTX 5090 XTREME WATERFORCE WB 32G,images/products/GPU-2055.webp,מוכן
gpu,GPU-2056,כרטיס מסך Nvidia RTX PRO 2000 Blackwell 16GB GDDR7 Bulk,images/products/GPU-2056.webp,מוכן
gpu,GPU-2057,כ. מסך NVIDIA RTX PRO 4000 Blackwell GPU 24GB 8960 Cuda Cores,images/products/GPU-2057.webp,מוכן
gpu,GPU-2058,כרטיס מסך NVIDIA Quadro A1000 8GB Ray Tracing 4 X mini-DP,images/products/GPU-2058.jpg,מוכן
gpu,GPU-2059,כרטיס מסך PNY NVIDIA Quadro A1000 8GB Ray Tracing 4X mini-DP Bulk,images/products/GPU-2059.jpg,מוכן
gpu,GPU-2060,כרטיס מסך NVIDIA Quadro A400 4GB Ray Tracing 4 X mini-DP,images/products/GPU-2060.jpg,מוכן
gpu,GPU-2061,כרטיס מסך NVIDIA RTX A400 4GB Bulk Ray Tracing 4 X mini-DP,images/products/GPU-2061.jpg,מוכן
gpu,GPU-2062,כרטיס מסך Pny Nvidia RTX PRO 2000 Blackwell 16GB GDDR7 Bulk,images/products/GPU-2062.webp,מוכן
gpu,GPU-2063,כ. מסך PNY NVIDIA RTX PRO 4000 Blackwell GPU 24GB 8960 Cuda Cores,images/products/GPU-2063.webp,מוכן
gpu,GPU-2064,כרטיס מסך NVIDIA RTX PRO 5000 Blackwell 48GB Gddr7 ECC 4XDP,images/products/GPU-2064.webp,מוכן
gpu,GPU-2065,כרטיס מסך Gigabyte Radeon Pro W7800 AI TOP 48GB,images/products/GPU-2065.webp,מוכן
gpu,GPU-2066,כרטיס מסך Gigabyte Radeon Pro W7900 AI TOP 48GB,images/products/GPU-2066.webp,מוכן
gpu,GPU-2067,כרטיס מסך Gigabyte RADEON RX 7600 Gaming OC 8GB,images/products/GPU-2067.webp,מוכן
gpu,GPU-2068,כרטיס מסך Gigabyte Radeon RX 9060 XT GAMING OC 16GB,images/products/GPU-2068.webp,מוכן
gpu,GPU-2069,כרטיס מסך Gigabyte Radeon RX 9060 XT GAMING ICE OC 16GB,images/products/GPU-2069.webp,מוכן
gpu,GPU-2070,כרטיס מסך Gigabyte Radeon RX 9060 XT GAMING OC 8GB,images/products/GPU-2070.webp,מוכן
gpu,GPU-2071,כרטיס מסך Gigabyte RADEON RX9070 GAMING OC 16GB PCIE 5.0,images/products/GPU-2071.webp,מוכן
gpu,GPU-2072,כרטיס מסך Gigabyte RX9070 XT Gaming OC 16GB PCI-E 5.0,images/products/GPU-2072.webp,מוכן
gpu,GPU-2073,כרטיס מסך GIGABYTE AORUS Radeon RX9070 XT ELITE 16G,images/products/GPU-2073.webp,מוכן
gpu,GPU-2074,כרטיס מסך Gigabyte RX 9070 GRE GAMING OC 12GB GDDR6,images/products/GPU-2074.webp,מוכן
gpu,GPU-2075,כרטיס מסך Gigabyte RX 7600 XT 16GB 128Bit OC,images/products/GPU-2075.webp,מוכן
gpu,GPU-2076,כרטיס מסך Gigabyte Radeon RX 7700 XT GAMING OC 12G,images/products/GPU-2076.webp,מוכן
gpu,GPU-2077,כרטיס מסך Gigabyte Radeon RX 7700 XT GAMING OC 12G BULK,images/products/GPU-2077.webp,מוכן
gpu,GPU-2078,כרטיס מסך Gigabyte Radeon Pro W7800 AI TOP 32GB,images/products/GPU-2078.webp,מוכן
cooling,COL-8000,קירור אוויר למעבד Cooler Master Hyper 212 Spectrum V3 RGB,images/products/COL-8000.webp,מוכן
cooling,COL-8002,קירור אוויר למעבד AMD & Cooler Master Hyper H410R RGB Intel,images/products/COL-8002.jpg,מוכן
cooling,COL-8003,קירור למעבד CoolerMaster Hyper 612 Apex 260W TDP Air Cooler,images/products/COL-8003.jpg,מוכן
cooling,COL-8004,קירור למעבד CoolerMaster V4 ALPHA 3DHP Black 240W TDP Air Cooler,images/products/COL-8004.webp,מוכן
cooling,COL-8005,מאורר למעבד Antec A30 Pro blue led Cpu Cooler TDP UP TO 95W,images/products/COL-8005.jpg,מוכן
cooling,COL-8006,מאורר למעבד Antec A35 FRGB 95W TDP 128mm Height For Intel/AMD,images/products/COL-8006.jpg,מוכן
cooling,COL-8007,מאורר למעבד Antec A400I RGB Intel/AMD TDP 150W,images/products/COL-8007.jpg,מוכן
cooling,COL-8008,קירור אוויר Antec A450 FRGB 180W TDP 148MM PWM CPU COOLER,images/products/COL-8008.jpg,מוכן
cooling,COL-8009,מאורר למעבד Antec T120 Chromatic Silent RGB Fan 65W TDP 82mm,images/products/COL-8009.jpg,מוכן
cooling,COL-8010,מאוורר אינטל מקורי Intel Laminar RM2 TDP 65W,images/products/COL-8010.jpg,מוכן
cooling,COL-8011,מאוורר אינטל מקורי Intel Laminar RM1 Cooler LGA1700 TDP 65W,images/products/COL-8011.webp,מוכן
cooling,COL-8012,קירור אוויר Corsair A115 Twin Tower Up To 270W TDP Black,images/products/COL-8012.jpg,מוכן
cooling,COL-8013,קירור אוויר למעבד DeepCool AG400 V2 Black ARGB 220W TDP 150mm,images/products/COL-8013.webp,מוכן
cooling,COL-8014,קירור אוויר למעבד DeepCool AG400 White 220W TDP 150mm RGB,images/products/COL-8014.webp,מוכן
cooling,COL-8015,מאורר למעבד DEEP COOL AK500 DIGITAL SE ARGB 240W TDP,images/products/COL-8015.webp,מוכן
cooling,COL-8016,מאורר למעבד DEEP COOL AK500 DIGITAL SE WHITE ARGB 240W TDP,images/products/COL-8016.webp,מוכן
cooling,COL-8017,קירור למעבד Deep COOL AK620 DIGITAL SE 260W TDP 161mm RGB,images/products/COL-8017.webp,מוכן
cooling,COL-8018,קירור למעבד Deep COOL AK620 DIGITAL 260W TDP 162mm RGB WHITE,images/products/COL-8018.webp,מוכן
cooling,COL-8019,קירור לבן למעבד Deep COOL AK620 DIGITAL SE WH 260W TDP 161mm RGB,images/products/COL-8019.webp,מוכן
cooling,COL-8020,מאורר למעבד DEEP COOL AK700 DIGITAL NYX Black 280W TDP 157mm,images/products/COL-8020.webp,מוכן
cooling,COL-8021,ק.נוזלי Cooler Master 360 Core II Black 280W TDP Intel/Amd,images/products/COL-8021.jpg,מוכן
cooling,COL-8022,ק.נוזלי Cooler Master 360 Core II White 280W TDP Intel/Amd,images/products/COL-8022.jpg,מוכן
cooling,COL-8023,קירור נוזלי Cooler Master MasterLiquid Core Nex DIGITAL 360 Black,images/products/COL-8023.webp,מוכן
cooling,COL-8024,קירור נוזלי Cooler Master MasterLiquid Core Nex 360 DIGITAL White,images/products/COL-8024.webp,מוכן
cooling,COL-8025,קירור נוזלי משולש Cooler Master MasterLiquid Core LCD 360 4-inch,images/products/COL-8025.webp,מוכן
cooling,COL-8026,קירור נוזלי משולש שחור Cooler Master Elite Liquid 360 ARGB,images/products/COL-8026.webp,מוכן
cooling,COL-8027,קירור נוזלי משולש Antec LUNA 360 Black ARGB,images/products/COL-8027.jpg,מוכן
cooling,COL-8028,קירור נוזלי משולש Antec LUNA 360 White ARGB,images/products/COL-8028.jpg,מוכן
cooling,COL-8029,קירור נוזלי משולש Antec SKELETON 360 ARGB Black INTEL/AMD,images/products/COL-8029.jpg,מוכן
cooling,COL-8030,קירור נוזלי משולש Antec SKELETON 360 ARGB White INTEL/AMD,images/products/COL-8030.jpg,מוכן
cooling,COL-8031,קירור נוזלי משולש לבן ANTEC VORTEX LUM 360 WHITE ARGB 280W TDP,images/products/COL-8031.jpg,מוכן
cooling,COL-8032,קירור נוזלי Corsair iCUE NAUTILUS 240 RS RGB Black 240mm AIO,images/products/COL-8032.jpg,מוכן
cooling,COL-8033,קירור נוזלי לבן Corsair iCUE NAUTILUS 240 RS RGB White 240mm AIO,images/products/COL-8033.jpg,מוכן
cooling,COL-8034,קירור נוזלי Corsair iCUE NAUTILUS 360 RS RGB Black 360mm AIO,images/products/COL-8034.jpg,מוכן
cooling,COL-8035,קירור נוזלי לבן Corsair iCUE NAUTILUS 360 RS White 360mm AIO,images/products/COL-8035.jpg,מוכן
cooling,COL-8036,קירור נוזלי Corsair iCUE TITAN 360 RX RGB Black 360mm AIO,images/products/COL-8036.jpg,מוכן
cooling,COL-8037,קירור נוזלי לבן Corsair iCUE TITAN 360 RX RGB White 360mm AIO,images/products/COL-8037.jpg,מוכן
cooling,COL-8038,קירור נוזלי Corsair iCUE TITAN 360 RX LCD Black 360mm AIO,images/products/COL-8038.jpg,מוכן
cooling,COL-8039,קירור נוזלי לבן Corsair iCUE TITAN 360 RX LCD White 360mm AIO,images/products/COL-8039.jpg,מוכן
cooling,COL-8040,קירור נוזלי משולש Gigabyte AORUS WATERFORCE II 360 AIO ARGB REV2,images/products/COL-8040.webp,מוכן
cooling,COL-8041,קירור לבן Gigabyte AORUS WATERFORCE II 360 ICE AIO ARGB REV2,images/products/COL-8041.webp,מוכן
cooling,COL-8042,קירור נוזלי כפול Gigabyte Gaming 240 ICE 2XARGB 120MM Fan White,images/products/COL-8042.webp,מוכן
cooling,COL-8043,קירור נוזלי משולש Gigabyte Gaming 360 3XARGB 120MM Fan Black,images/products/COL-8043.webp,מוכן
cooling,COL-8044,קירור נוזלי משולש Gigabyte Gaming 360 ICE 3XARGB 120MM Fan White,images/products/COL-8044.webp,מוכן
cooling,COL-8045,קירור נוזלי למעבד GIGABYTE EAGLE 360 ARGB,images/products/COL-8045.webp,מוכן
cooling,COL-8046,קירור נוזלי למעבד GIGABYTE EAGLE 360 ICE ARGB,images/products/COL-8046.webp,מוכן
storage,STG-5000,דיסק פנימי AORUS Gen5 14000 SSD1TB PCI-E 5.0X4 NVMe 2.0,images/products/STG-5000.webp,מוכן
storage,STG-5001,דיסק פנימי Aorus Gen5 14000 SSD 2TB PCI-E 5.0X4 NVMe 2.0,images/products/STG-5001.webp,מוכן
storage,STG-5002,דיסק פנימי Aorus Gen5 14000 SSD 4TB PCI-E 5.0X4 NVMe 2.0,images/products/STG-5002.webp,מוכן
storage,STG-5004,דיסק פנימי Samsung 9100 PRO 1TB Gen5 M.2 NVME 2.0 14700/13300 RW,images/products/STG-5004.webp,מוכן
storage,STG-5005,דיסק פנימי Samsung 9100 PRO 2TB Gen5 M.2 NVME 2.0 14800/13400 RW,images/products/STG-5005.webp,מוכן
storage,STG-5006,דיסק פנימי Samsung 9100 PRO 4TB Gen5 M.2 NVME 2.0 14800/13400 RW,images/products/STG-5006.webp,מוכן
storage,STG-5007,דיסק פנימי Samsung 9100 PRO W/Heatsink 1TB Gen5 M.2 NVME 2.0,images/products/STG-5007.webp,מוכן
storage,STG-5008,דיסק פנימי Samsung 9100 PRO W Heatsink 2TB Gen5 M.2 NVME 2.0,images/products/STG-5008.webp,מוכן
storage,STG-5009,דיסק פנימי Samsung 9100 PRO W Heatsink 4TB Gen5 M.2 NVME 2.0,images/products/STG-5009.webp,מוכן
storage,STG-5010,דיסק פנימי Kingston FURY Renegade G5 2TB PCIe 5.0 NVMe M.2 SSD,images/products/STG-5010.webp,מוכן
storage,STG-5011,דיסק פנימי Kingston FURY Renegade G5 4TB PCIe 5.0 NVMe M.2 SSD,images/products/STG-5011.webp,מוכן
storage,STG-5012,דיסק פנימי Gigabyte 4000E 1TB Gen4 SSD NVME 2280,images/products/STG-5012.webp,מוכן
storage,STG-5013,דיסק פנימי Gigabyte 4000E 250GB Gen4 SSD NVME 2280,images/products/STG-5013.webp,מוכן
storage,STG-5014,דיסק פנימי Gigabyte 4000E 500GB Gen4 SSD NVME 2280,images/products/STG-5014.webp,מוכן
storage,STG-5015,דיסק פנימי AORUS Gen4 7000E 1TB SSD NVME 2280,images/products/STG-5015.webp,מוכן
storage,STG-5016,דיסק פנימי AORUS Gen4 7000E 2TB SSD NVME 2280,images/products/STG-5016.webp,מוכן
storage,STG-5017,דיסק פנימי Gigabyte AORUS Gen4 7300 SSD 1TB,images/products/STG-5017.webp,מוכן
storage,STG-5018,דיסק פנימי Gigabyte AORUS Gen4 7300 SSD 2TB,images/products/STG-5018.webp,מוכן
storage,STG-5021,דיסק פנימי Crucial SSD E100 480GB PCIe Gen4 2280 NVMe M.2,images/products/STG-5021.jpg,מוכן
storage,STG-5022,דיסק פנימי Crucial P310 1TB PCIe Gen4 NVMe 2280 M.2 SSD bulk,images/products/STG-5022.webp,מוכן
storage,STG-5023,דיסק פנימי Crucial P310 1TB PCIe Gen4 NVMe 2280 M.2 SSD Heatsink,images/products/STG-5023.webp,מוכן
storage,STG-5024,דיסק פנימי Crucial P310 4TB PCIe Gen4 NVMe 2280 M.2 SSD Heatsinc,images/products/STG-5024.webp,מוכן
storage,STG-5025,דיסק פנימי Crucial P310 500GB PCIe Gen4 NVMe 2280 M.2,images/products/STG-5025.webp,מוכן
storage,STG-5026,דיסק פנימי Kingston NV3 1TB NVME GEN 4.0 M.2 2280 6000/4000Mb/s,images/products/STG-5026.jpg,מוכן
storage,STG-5027,דיסק פנימי Kingston NV3 2TB NVME GEN 4.0 M.2 2280 6000/5000Mb/s,images/products/STG-5027.jpg,מוכן
storage,STG-5028,דיסק פנימי Kingston NV3 4TB NVME GEN 4.0 M.2 2280 6000/5000Mb/s,images/products/STG-5028.jpg,מוכן
storage,STG-5029,דיסק פנימי Kingston NV3 500GB NVME GEN 4.0 M.2 2280 5000/3000Mb/s,images/products/STG-5029.jpg,מוכן
storage,STG-5030,דיסק פנימי Samsung 990 PRO 1TB GEN4 up to 7450 read 6900 Write,images/products/STG-5030.jpg,מוכן
storage,STG-5031,דיסק פנימי Samsung 990 PRO 2TB GEN4 up to 7450 read 6900 Write,images/products/STG-5031.jpg,מוכן
storage,STG-5032,דיסק פנימי Samsung 990 PRO 4TB GEN4 up to 7450 read 6900 Write,images/products/STG-5032.webp,מוכן
storage,STG-5033,דיסק פנימי Samsung 990 EVO PLUS 1TB up to 7250 Read 6300 Write,images/products/STG-5033.jpg,מוכן
storage,STG-5034,דיסק פנימי Samsung 990 EVO PLUS 2TB up to 7250 read 6300 Write,images/products/STG-5034.webp,מוכן
storage,STG-5035,דיסק פנימי Samsung 990 EVO PLUS 4TB up to 7250 Read 6300 Write,images/products/STG-5035.webp,מוכן
storage,STG-5036,דיסק פנימי WD SN3000 2TB Gen 4X4 NVME Read-5000 Write-4200,images/products/STG-5036.jpg,מוכן
storage,STG-5037,דיסק פנימי WD BLUE SN5100 1TB Gen4.0 Up to 7100MB/S Read 2280,images/products/STG-5037.jpg,מוכן
storage,STG-5038,דיסק פנימי WD BLUE SN5100 512GB Gen4.0 Up to 6600MB/S Read 2280,images/products/STG-5038.webp,מוכן
storage,STG-5039,דיסק Western Digital 1TB Black SN7100 SSD NVME Gen4 7250/6900,images/products/STG-5039.webp,מוכן
storage,STG-5040,דיסק Western Digital 2TB Black SN7100 SSD NVME Gen4 7250/6900,images/products/STG-5040.webp,מוכן
storage,STG-5041,דיסק פנימי 2TB 7300MB/s Read PCIe 4.0X4 WD BLACK SN850X NVMe SSD,images/products/STG-5041.webp,מוכן
storage,STG-5042,דיסק פנימי WD Blue SN5000 NVMe SSD 2TB PCIe Gen4X4 2280,images/products/STG-5042.webp,מוכן
storage,STG-5043,דיסק פנימי GIGABYTE Gen3 2500E SSD NVME 1TB,images/products/STG-5043.webp,מוכן
storage,STG-5044,דיסק פנימי Gigabyte NVME SSD V2 256GB Gen3 2280,images/products/STG-5044.webp,מוכן
storage,STG-5045,דיסק פנימי LEXAR NM610PRO 500GB NVMe GEN3 2280 read up to 3000MB/,images/products/STG-5045.jpg,מוכן
storage,STG-5046,דיסק פנימי NVME gen3 NGFF 2280 Verbateem VI3000 512GB,images/products/STG-5046.jpg,מוכן
storage,STG-5047,דיסק פנימי GIGABYTE GP-GSTFS31480GNTD 480GB SATA III,images/products/STG-5047.webp,מוכן
storage,STG-5048,דיסק פנימי AFOX SD250 1TB SATAIII 2.5 3D NAND 560/520RW,images/products/STG-5048.webp,מוכן
storage,STG-5049,דיסק פנימי AFOX SD250 256GB SATAIII 2.5 3D NAND 550/450RW,images/products/STG-5049.webp,מוכן
storage,STG-5050,דיסק פנימי AFOX SD250 500GB SATAIII 2.5 3D NAND 500/450RW,images/products/STG-5050.webp,מוכן
storage,STG-5051,דיסק פנימי Crucial BX500 500GB 3D NAND SATA 2.5-inch SSD,images/products/STG-5051.webp,מוכן
storage,STG-5052,דיסק פנימי 2.5 Kingston A400 480GB SSD 3D NAND,images/products/STG-5052.jpg,מוכן
storage,STG-5053,דיסק פנימי 2.5 Kingston A400 960GB SSD 3D NAND,images/products/STG-5053.jpg,מוכן
storage,STG-5054,דיסק פנימי WD Red Plus NAS 10TB HDD 5400RPM 256MB Cache SATA III,images/products/STG-5054.webp,מוכן
storage,STG-5055,דיסק קשיח פנימי לנייח WD 10TB Purple 7200rpm 272MB 3.5 SATA III,images/products/STG-5055.jpg,מוכן
storage,STG-5056,דיסק קשיח פנימי לנייח WD 1TB Blue 7200rpm 64MB 3.5,images/products/STG-5056.jpg,מוכן
storage,STG-5057,דיסק קשיח פנימי לנייח WD 1TB Purple 5400rpm 64MB 3.5,images/products/STG-5057.jpg,מוכן
storage,STG-5058,דיסק קשיח פנימי לנייח WD 1TB Purple 5400rpm 64MB 3.5,images/products/STG-5058.jpg,מוכן
storage,STG-5059,דיסק קשיח פנימי 3.5 Western Digital 12TB HDD Red Plus 512MB Cache,images/products/STG-5059.webp,מוכן
storage,STG-5060,דיסק קשיח פנימי לנייח 3.5 WD 12TB GOLD,images/products/STG-5060.jpg,מוכן
storage,STG-5061,דיסק לנייח Western DIGITAL 12TB PURPLE 256MB Cache 7200RPM sata3,images/products/STG-5061.jpg,מוכן
storage,STG-5062,דיסק לנייח Western Digital 12TB PURPLE 512MB Cache 7200RPM sata3,images/products/STG-5062.webp,מוכן
storage,STG-5063,דיסק פנימי Western Digital 14TB Purple Pro SATA III 7200RPM 3.5,images/products/STG-5063.jpg,מוכן
storage,STG-5064,דיסק Western Digital 14TB Gold Enterprise HDD 7200RPM 512MB Cache,images/products/STG-5064.jpg,מוכן
storage,STG-5065,דיסק קשיח פנימי לנייח WD GOLD 18TB 512MB 7200rpm 3.5 SATA3 6GB/PS,images/products/STG-5065.jpg,מוכן
storage,STG-5066,דיסק פנימי WD Red Plus NAS 2TB HDD 5400RPM 256MB Cache SATA III,images/products/STG-5066.jpg,מוכן
storage,STG-5067,דיסק קשיח פנימי לנייח 3.5 Western Digital 2TB Blue 256MB 7200rpm,images/products/STG-5067.jpg,מוכן
storage,STG-5068,דיסק WD 22TB PURPLE Pro Surveilance 512MB Cache 7200 rpm SATA III,images/products/STG-5068.jpg,מוכן
storage,STG-5069,דיסק קשיח פנימי לנייח WD 2TB Purple 5400rpm 64MB 3.5 SATA III,images/products/STG-5069.jpg,מוכן
storage,STG-5070,דיסק פנימי WD 24TB Purple Pro 7200 rpm SATA III 3.5,images/products/STG-5070.jpg,מוכן
storage,STG-5071,דיסק קשיח פנימי לנייח WD 3TB Purple 5400rpm 128MB 3.5,images/products/STG-5071.webp,מוכן
storage,STG-5072,דיסק קשיח פנימי לנייח WD 4TB Gold Enterprise 256MB Cache 7200RPM,images/products/STG-5072.jpg,מוכן
storage,STG-5073,דיסק פנימי WD Red PRO NAS 4TB HDD 7200RPM 256MB Cache SATA III,images/products/STG-5073.jpg,מוכן
storage,STG-5074,דיסק פנימי WD Red Plus NAS 4TB HDD 5400RPM 256MB Cache SATA III,images/products/STG-5074.webp,מוכן
storage,STG-5075,דיסק קשיח Western Digital 4TB Red Plus 128MB Cache 5400RPM SATA3,images/products/STG-5075.webp,מוכן
storage,STG-5076,דיסק קשיח פנימי 3.5 Western Digital Blue 4TB SATA6 Gb/s 256MB,images/products/STG-5076.jpg,מוכן
storage,STG-5077,דיסק קשיח פנימי לנייח WD 4TB Purple 5400rpm 128MB 3.5,images/products/STG-5077.jpg,מוכן
storage,STG-5078,דיסק פנימי WD 6TB Gold Enterprise 7200RPM 256MB Cache Sata III,images/products/STG-5078.jpg,מוכן
storage,STG-5079,דיסק לנייח 3.5 Western Digital 6TB Purple 5400RPM 256MB Cache,images/products/STG-5079.jpg,מוכן
storage,STG-5080,דיסק לנייח 3.5 Western Digital 8TB Purple PRO 7200RPM 256MB Cache,images/products/STG-5080.webp,מוכן
storage,STG-5081,דיסק קשיח 3.5 לנייח WD 8TB Gold Enterprise 256MB Cache 7200RPM,images/products/STG-5081.webp,מוכן
storage,STG-5082,דיסק פנימי WD Red Plus 8TB NAS HDD 3.5 5640RPM SATA III,images/products/STG-5082.webp,מוכן
storage,STG-5083,דיסק קשיח פנימי לנייח WD 8TB Purple 5400rpm 256MB 3.5 SATA III,images/products/STG-5083.webp,מוכן
storage,STG-5084,דיסק Seagate Skyhawk AI Surveilance 10TB 3.5 7200rpm 256MB Cache,images/products/STG-5084.webp,מוכן
storage,STG-5085,דיסק פנימי Seagate EXOS X24 12TB 7200RPM 512MB Cache 3.5 SATA III,images/products/STG-5085.webp,מוכן
storage,STG-5086,דיסק פנימי Seagate BarraCuda 16TB 3.5 7200RPM 512MB Cache,images/products/STG-5086.webp,מוכן
storage,STG-5087,דיסק פנימי Seagate EXOS X24 16TB 7200RPM 512MB Cache 3.5 SATA III,images/products/STG-5087.webp,מוכן
storage,STG-5088,דיסק פנימי Seagate Barracuda 20TB SATAIII 7200Rpm 3.5,images/products/STG-5088.webp,מוכן
storage,STG-5089,דיסק Seagate Exos X24 20TB Enterprise 3.5 7200RPM 256MB cache,images/products/STG-5089.jpg,מוכן
storage,STG-5090,דיסק פנימי Seagate Barracuda 2TB SATAIII 7200Rpm 3.5,images/products/STG-5090.webp,מוכן
storage,STG-5091,דיסק פנימי Seagate IronWolf 2TB NAS HDD 3.5 5400RPM 256MB Cache,images/products/STG-5091.webp,מוכן
storage,STG-5092,דיסק Seagate IronWolf 2TB NAS 3.5 7200RPM 256MV Cache SataIII,images/products/STG-5092.jpg,מוכן
storage,STG-5093,דיסק פנימי Seagate SKYHAWK 2TB 3.5 5400RPM 256MB Cache,images/products/STG-5093.webp,מוכן
storage,STG-5094,דיסק פנימי Seagate BARRACUDA 24B 3.5 7200RPM 512MB Cache,images/products/STG-5094.webp,מוכן
storage,STG-5095,דיסק פנימי Seagate Exos X24 24TB 3.5 7200RPM 256MB Cache,images/products/STG-5095.webp,מוכן
storage,STG-5096,דיסק פנימי Seagate Exos M 28TB Enterprise 7200RPM SATAIII 3.5,images/products/STG-5096.webp,מוכן
storage,STG-5097,דיסק פנימי Seagate Exos M 30TB Enterprise 7200RPM SATAIII 3.5,images/products/STG-5097.webp,מוכן
storage,STG-5098,דיסק פנימי Seagate Exos M Enterprise 32TB 7200rpm 512MB Sata III,images/products/STG-5098.jpg,מוכן
storage,STG-5099,דיסק פנימי Seagate BarraCuda 4B 3.5 5400RPM 256MB Cache,images/products/STG-5099.webp,מוכן
storage,STG-5100,דיסק Seagate Exos 7E10 Enterprise 4TB 3.5 7200RPM 256MB Cache,images/products/STG-5100.webp,מוכן
storage,STG-5101,דיסק פנימי Seagate IronWolf 4TB NAS HDD 3.5 5400RPM 256MB Cache,images/products/STG-5101.webp,מוכן
storage,STG-5102,דיסק פנימי Seagate SKYHAWK 4TB 3.5 5400RPM 256MB Cache,images/products/STG-5102.webp,מוכן
storage,STG-5103,דיסק פנימי Seagate EXOS 7E10 6TB Enterprise 7200Rpm SATAIII,images/products/STG-5103.webp,מוכן
storage,STG-5104,דיסק פנימי Seagate SKYHAWK 6TB 3.5 5400RPM 256MB Cache,images/products/STG-5104.webp,מוכן
storage,STG-5105,דיסק פנימי Seagate BarraCuda 8TB 3.5 5400RPM 256MB Cache,images/products/STG-5105.webp,מוכן
storage,STG-5106,דיסק פנימי Seagate Exos 7E10 8TB 3.5 7200RPM 256MB Cache,images/products/STG-5106.webp,מוכן
storage,STG-5107,דיסק Seagate IronWolf 8TB NAS 3.5 7200RPM 256MV Cache SataIII,images/products/STG-5107.jpg,מוכן
storage,STG-5108,דיסק פנימי Seagate SKYHAWK 8TB 3.5 5400RPM 256MB Cache,images/products/STG-5108.webp,מוכן
storage,STG-5109,דיסק קשיח פנימי Seagate Barracuda 2TB 3.5 7200 RPM 256MB cache,images/products/STG-5109.jpg,מוכן
storage,STG-5110,דיסק פנימי WD Red Plus 6TB NAS HDD 3.5 5400RPM SATA III,images/products/STG-5110.webp,מוכן
storage,STG-5111,דיסק קשיח חיצוני בחיבור 3.0 Western Digital 4TB Elements 2.5inch,images/products/STG-5111.jpg,מוכן
storage,STG-5112,דיסק קשיח חיצוני בחיבור 3.0 Western Digital 5TB Elements 2.5inch,images/products/STG-5112.jpg,מוכן
storage,STG-5113,דיסק קשיח חיצוני בחיבור 3.0 Western Digital 6TB Elements 2.5inch,images/products/STG-5113.jpg,מוכן
storage,STG-5114,דיסק און קי SanDisk 64GB CRUZER GLIDE usb 3.0,images/products/STG-5114.webp,מוכן
storage,STG-5115,דיסק און קי SanDisk 128GB CRUZER GLIDE usb 3.0,images/products/STG-5115.webp,מוכן
storage,STG-5116,כרטיס זכרון SanDisk 128GB Ultra microSDXC UHS-I Up to 140MB/s C10,images/products/STG-5116.jpg,מוכן
storage,STG-5117,כרטיס זכרון SanDisk 256GB Ultra microSDXC UHS-I Up to 150MB/s C10,images/products/STG-5117.jpg,מוכן
storage,STG-5118,כרטיס זכרון SanDisk 512GB Ultra microSDXC UHS-I Up to 150MB/s C10,images/products/STG-5118.jpg,מוכן
storage,STG-5119,כרטיס זכרון SanDisk 64GB Ultra microSDXC UHS-I Up to 140MB/s C10,images/products/STG-5119.jpg,מוכן
psu,PSU-6000,ספק כח ANTEC ATOM V550 550Watt,images/products/PSU-6000.webp,מוכן
psu,PSU-6001,ספק כוח Antec Atom B750 80 Plus Bronze 12Cm Silent fan Active PFC,images/products/PSU-6001.webp,מוכן
psu,PSU-6002,ספק כוח ANTEC ATOM G650 120MM Silent Fan Semi-Modular 80Plus Gold,images/products/PSU-6002.jpg,מוכן
psu,PSU-6003,ספק כוח ANTEC ATOM G750 120MM Silent Fan Semi-Modular 80Plus Gold,images/products/PSU-6003.jpg,מוכן
